parcel_id,Crop_Choice
3402459,"Corn, sorghum or Sudan"
3402460,Vineyards
3402461,Unclassified fallow
3402462,Vineyards
3402463,Vineyards
3402471,Vineyards
3402474,Unclassified fallow
3402476,Unclassified fallow
3402478,Vineyards
3402480,Vineyards
3402482,Vineyards
3402490,Unclassified fallow
3402492,Vineyards
3402493,Unclassified fallow
3402494,Vineyards
3402495,Vineyards
3402502,Vineyards
3402504,Unclassified fallow
3402507,Unclassified fallow
3402508,Unclassified fallow
3402516,Unclassified fallow
3402518,Unclassified fallow
3402519,Vineyards
3402524,Unclassified fallow
3402526,Unclassified fallow
3402529,Unclassified fallow
3402531,Unclassified fallow
3402533,Vineyards
3402535,Unclassified fallow
3402537,Unclassified fallow
3402539,Unclassified fallow
3402544,Unclassified fallow
3402545,Unclassified fallow
3402549,Unclassified fallow
3402554,Unclassified fallow
3402555,Unclassified fallow
3402556,Unclassified fallow
3402560,Unclassified fallow
3402563,Unclassified fallow
3402564,Unclassified fallow
3402566,Unclassified fallow
3402569,Unclassified fallow
3402572,Unclassified fallow
3402576,Unclassified fallow
3402579,Unclassified fallow
3402580,Unclassified fallow
3402582,Unclassified fallow
3402586,Unclassified fallow
3402587,Unclassified fallow
3402591,Unclassified fallow
3402595,Unclassified fallow
3402599,Unclassified fallow
3402606,Unclassified fallow
3402607,Unclassified fallow
3402611,Unclassified fallow
3402612,Unclassified fallow
3402614,Unclassified fallow
3402615,Unclassified fallow
3402617,Unclassified fallow
3402619,Unclassified fallow
3402620,Unclassified fallow
3402621,Unclassified fallow
3402622,Unclassified fallow
3402623,Unclassified fallow
3402624,Unclassified fallow
3402626,Unclassified fallow
3402627,Unclassified fallow
3402632,Unclassified fallow
3402639,Unclassified fallow
3402642,Unclassified fallow
3402644,Unclassified fallow
3402645,Unclassified fallow
3402648,Unclassified fallow
3402650,Unclassified fallow
3402652,Unclassified fallow
3402657,Unclassified fallow
3402658,Unclassified fallow
3402659,Unclassified fallow
3402662,Unclassified fallow
3402664,Unclassified fallow
3402666,Vineyards
3402667,Unclassified fallow
3402670,Unclassified fallow
3402674,Vineyards
3402676,Vineyards
3402677,Vineyards
3402682,Vineyards
3402684,Unclassified fallow
3402692,Unclassified fallow
3402694,Vineyards
3402697,Unclassified fallow
3402700,Unclassified fallow
3402703,Unclassified fallow
3402705,Vineyards
3402706,Unclassified fallow
3402707,Unclassified fallow
3402708,Unclassified fallow
3402711,Unclassified fallow
3402712,Unclassified fallow
3402716,Unclassified fallow
3402717,Unclassified fallow
3402724,Unclassified fallow
3402728,"Corn, sorghum or Sudan"
3402730,"Corn, sorghum or Sudan"
3402732,Unclassified fallow
3402733,Vineyards
3402734,Unclassified fallow
3402735,Unclassified fallow
3402736,Unclassified fallow
3402737,Unclassified fallow
3402739,Vineyards
3402740,Vineyards
3402741,Vineyards
3402743,Unclassified fallow
3402744,Unclassified fallow
3402747,Unclassified fallow
3402748,Unclassified fallow
3402749,0
3402750,Unclassified fallow
3402752,Unclassified fallow
3402754,Unclassified fallow
3402756,Unclassified fallow
3402759,Unclassified fallow
3402761,Unclassified fallow
3402763,Unclassified fallow
3402767,Unclassified fallow
3402768,Unclassified fallow
3402771,"Corn, sorghum or Sudan"
3402772,Unclassified fallow
3402775,Unclassified fallow
3402777,Unclassified fallow
3402779,Unclassified fallow
3402780,Unclassified fallow
3402782,Unclassified fallow
3402786,Unclassified fallow
3402788,Unclassified fallow
3402790,Unclassified fallow
3402792,Unclassified fallow
3402796,Unclassified fallow
3402797,Unclassified fallow
3402798,Unclassified fallow
3402799,Unclassified fallow
3402800,Vineyards
3402801,Vineyards
3402802,Unclassified fallow
3402803,Unclassified fallow
3402805,Unclassified fallow
3402808,Unclassified fallow
3402809,Unclassified fallow
3402810,Unclassified fallow
3402812,Unclassified fallow
3402814,Unclassified fallow
3402815,Unclassified fallow
3402817,Unclassified fallow
3402820,Vineyards
3402821,Unclassified fallow
3402822,Unclassified fallow
3402823,Unclassified fallow
3402825,Unclassified fallow
3402826,Unclassified fallow
3402830,Unclassified fallow
3402831,Unclassified fallow
3402832,Unclassified fallow
3402833,Unclassified fallow
3402835,Unclassified fallow
3402836,Unclassified fallow
3402840,Unclassified fallow
3402843,Unclassified fallow
3402845,Unclassified fallow
3402850,Unclassified fallow
3402854,Unclassified fallow
3402856,Unclassified fallow
3402857,Unclassified fallow
3402858,Unclassified fallow
3402862,Unclassified fallow
3402863,Unclassified fallow
3402867,Unclassified fallow
3402869,"Corn, sorghum or Sudan"
3402871,Unclassified fallow
3402873,Unclassified fallow
3402874,"Corn, sorghum or Sudan"
3402875,Unclassified fallow
3402876,Unclassified fallow
3402881,Unclassified fallow
3402884,Unclassified fallow
3402885,Unclassified fallow
3402886,Unclassified fallow
3402890,Unclassified fallow
3402892,Unclassified fallow
3402894,Unclassified fallow
3402895,Other
3402896,Unclassified fallow
3402902,Unclassified fallow
3402904,Unclassified fallow
3402911,Unclassified fallow
3402912,Unclassified fallow
3402913,Unclassified fallow
3402915,Unclassified fallow
3402916,Vineyards
3402917,"Corn, sorghum or Sudan"
3402919,Unclassified fallow
3402920,Unclassified fallow
3402921,Unclassified fallow
3402923,Unclassified fallow
3402925,Unclassified fallow
3402926,Unclassified fallow
3402929,Unclassified fallow
3402930,Unclassified fallow
3402932,Vineyards
3402934,Unclassified fallow
3402935,Unclassified fallow
3402936,Vineyards
3402941,Unclassified fallow
3402943,Unclassified fallow
3402946,Unclassified fallow
3402949,Unclassified fallow
3402956,Unclassified fallow
3402958,Unclassified fallow
3402962,Unclassified fallow
3402963,Unclassified fallow
3402967,Unclassified fallow
3402968,Vineyards
3402970,Vineyards
3402971,Unclassified fallow
3402972,Vineyards
3402975,Unclassified fallow
3402979,Unclassified fallow
3402980,Unclassified fallow
3402981,Unclassified fallow
3402982,"Corn, sorghum or Sudan"
3402983,Unclassified fallow
3402984,Unclassified fallow
3402985,Unclassified fallow
3402987,Unclassified fallow
3402988,Unclassified fallow
3402990,Unclassified fallow
3402991,Unclassified fallow
3402992,Unclassified fallow
3402994,Unclassified fallow
3402996,Unclassified fallow
3402997,Unclassified fallow
3402998,Vineyards
3402999,Unclassified fallow
3403000,Unclassified fallow
3403001,Unclassified fallow
3403002,Unclassified fallow
3403003,Unclassified fallow
3403007,Vineyards
3403010,Vineyards
3403012,Unclassified fallow
3403013,Unclassified fallow
3403015,Unclassified fallow
3403018,Unclassified fallow
3403025,Unclassified fallow
3403027,Unclassified fallow
3403028,Unclassified fallow
3403035,Unclassified fallow
3403039,Unclassified fallow
3403040,Unclassified fallow
3403042,Unclassified fallow
3403045,Vineyards
3403046,Unclassified fallow
3403047,Vineyards
3403048,Unclassified fallow
3403049,Unclassified fallow
3403053,Unclassified fallow
3403054,Unclassified fallow
3403055,Unclassified fallow
3403056,Unclassified fallow
3403059,Vineyards
3403061,Unclassified fallow
3403064,Unclassified fallow
3403065,Unclassified fallow
3403068,Unclassified fallow
3403069,Unclassified fallow
3403072,Unclassified fallow
3403073,Unclassified fallow
3403074,Unclassified fallow
3403075,Unclassified fallow
3403079,Unclassified fallow
3403081,Unclassified fallow
3403082,Unclassified fallow
3403083,Unclassified fallow
3403084,Unclassified fallow
3403086,Unclassified fallow
3403088,Unclassified fallow
3403089,Unclassified fallow
3403090,Unclassified fallow
3403091,Unclassified fallow
3403092,Unclassified fallow
3403094,Vineyards
3403099,Unclassified fallow
3403100,Unclassified fallow
3403101,Unclassified fallow
3403102,Unclassified fallow
3403105,Unclassified fallow
3403108,Unclassified fallow
3403111,Unclassified fallow
3403112,"Corn, sorghum or Sudan"
3403113,Unclassified fallow
3403114,Unclassified fallow
3403116,Unclassified fallow
3403117,Vineyards
3403119,Unclassified fallow
3403121,Unclassified fallow
3403122,Unclassified fallow
3403123,Unclassified fallow
3403125,Unclassified fallow
3403132,"Corn, sorghum or Sudan"
3403134,Unclassified fallow
3403135,Unclassified fallow
3403139,Unclassified fallow
3403141,Vineyards
3403143,Unclassified fallow
3403146,Unclassified fallow
3403149,Unclassified fallow
3403152,Vineyards
3403154,Vineyards
3403155,Unclassified fallow
3403156,Vineyards
3403157,Unclassified fallow
3403158,Unclassified fallow
3403159,Unclassified fallow
3403160,Unclassified fallow
3403161,Unclassified fallow
3403164,Unclassified fallow
3403168,Unclassified fallow
3403169,Unclassified fallow
3403170,Unclassified fallow
3403172,Unclassified fallow
3403176,"Corn, sorghum or Sudan"
3403177,Unclassified fallow
3403179,Unclassified fallow
3403181,Unclassified fallow
3403183,Unclassified fallow
3403185,Unclassified fallow
3403186,Unclassified fallow
3403187,Unclassified fallow
3403191,Vineyards
3403193,Vineyards
3403194,Unclassified fallow
3403195,Vineyards
3403197,Unclassified fallow
3403199,Unclassified fallow
3403200,Unclassified fallow
3403201,Unclassified fallow
3403202,Unclassified fallow
3403203,Vineyards
3403205,Unclassified fallow
3403206,Unclassified fallow
3403208,Vineyards
3403210,Unclassified fallow
3403212,Unclassified fallow
3403213,Vineyards
3403215,Unclassified fallow
3403216,Unclassified fallow
3403217,Unclassified fallow
3403223,Unclassified fallow
3403225,Unclassified fallow
3403226,Unclassified fallow
3403227,Unclassified fallow
3403228,"Corn, sorghum or Sudan"
3403229,Vineyards
3403235,Vineyards
3403237,Unclassified fallow
3403238,Vineyards
3403242,0
3403243,Unclassified fallow
3403244,Unclassified fallow
3403250,Vineyards
3403251,Unclassified fallow
3403253,Unclassified fallow
3403254,Unclassified fallow
3403255,Unclassified fallow
3403256,Unclassified fallow
3403259,Vineyards
3403260,Unclassified fallow
3403261,Unclassified fallow
3403263,Unclassified fallow
3403264,Unclassified fallow
3403266,Unclassified fallow
3403268,Vineyards
3403271,"Corn, sorghum or Sudan"
3403273,Vineyards
3403274,Unclassified fallow
3403276,Vineyards
3403277,Unclassified fallow
3403278,"Corn, sorghum or Sudan"
3403279,Unclassified fallow
3403280,Unclassified fallow
3403283,Unclassified fallow
3403287,Unclassified fallow
3403288,Unclassified fallow
3403292,Unclassified fallow
3403294,Unclassified fallow
3403298,Unclassified fallow
3403300,Unclassified fallow
3403301,Unclassified fallow
3403303,Unclassified fallow
3403304,Vineyards
3403305,Vineyards
3403306,Unclassified fallow
3403307,Unclassified fallow
3403314,Unclassified fallow
3403316,Vineyards
3403320,Unclassified fallow
3403322,Unclassified fallow
3403324,Vineyards
3403325,Vineyards
3403327,Unclassified fallow
3403329,Unclassified fallow
3403335,Unclassified fallow
3403337,Unclassified fallow
3403342,Unclassified fallow
3403345,Unclassified fallow
3403346,Unclassified fallow
3403347,Vineyards
3403353,"Corn, sorghum or Sudan"
3403356,Unclassified fallow
3403357,Unclassified fallow
3403358,Unclassified fallow
3403365,Vineyards
3403366,Unclassified fallow
3403367,Unclassified fallow
3403368,Vineyards
3403370,Vineyards
3403371,Unclassified fallow
3403372,Unclassified fallow
3403373,Unclassified fallow
3403374,Unclassified fallow
3403375,Unclassified fallow
3403378,Unclassified fallow
3403380,Unclassified fallow
3403381,Unclassified fallow
3403383,"Corn, sorghum or Sudan"
3403384,Unclassified fallow
3403386,"Corn, sorghum or Sudan"
3403387,Unclassified fallow
3403388,Unclassified fallow
3403389,Unclassified fallow
3403390,Vineyards
3403392,Unclassified fallow
3403393,Unclassified fallow
3403395,Unclassified fallow
3403396,Vineyards
3403397,Unclassified fallow
3403399,Unclassified fallow
3403400,Unclassified fallow
3403401,Unclassified fallow
3403404,Unclassified fallow
3403407,Vineyards
3403408,Unclassified fallow
3403409,Unclassified fallow
3403415,Unclassified fallow
3403417,Unclassified fallow
3403419,Unclassified fallow
3403420,Unclassified fallow
3403422,Vineyards
3403423,Unclassified fallow
3403424,Unclassified fallow
3403426,Unclassified fallow
3403427,Unclassified fallow
3403428,Unclassified fallow
3403430,Unclassified fallow
3403435,Unclassified fallow
3403437,Unclassified fallow
3403440,Unclassified fallow
3403441,Unclassified fallow
3403442,Unclassified fallow
3403443,Unclassified fallow
3403444,Unclassified fallow
3403445,Unclassified fallow
3403447,Unclassified fallow
3403448,Unclassified fallow
3403452,Unclassified fallow
3403453,Unclassified fallow
3403454,Unclassified fallow
3403455,Unclassified fallow
3403458,Unclassified fallow
3403459,Unclassified fallow
3403461,Unclassified fallow
3403463,Unclassified fallow
3403464,Vineyards
3403470,Unclassified fallow
3403471,Vineyards
3403476,Unclassified fallow
3403477,"Corn, sorghum or Sudan"
3403481,Unclassified fallow
3403482,Unclassified fallow
3403483,Unclassified fallow
3403485,Vineyards
3403486,Unclassified fallow
3403487,Unclassified fallow
3403488,Unclassified fallow
3403490,Unclassified fallow
3403491,Unclassified fallow
3403492,Unclassified fallow
3403498,Unclassified fallow
3403499,Unclassified fallow
3403501,Unclassified fallow
3403507,Unclassified fallow
3403512,Unclassified fallow
3403514,Unclassified fallow
3403515,Unclassified fallow
3403516,Unclassified fallow
3403517,Vineyards
3403518,Unclassified fallow
3403519,Unclassified fallow
3403520,Unclassified fallow
3403521,Unclassified fallow
3403522,Unclassified fallow
3403530,Unclassified fallow
3403531,Unclassified fallow
3403534,Unclassified fallow
3403536,Unclassified fallow
3403537,Unclassified fallow
3403538,Unclassified fallow
3403539,Vineyards
3403540,Unclassified fallow
3403544,Unclassified fallow
3403545,Unclassified fallow
3403548,Unclassified fallow
3403552,Unclassified fallow
3403553,Unclassified fallow
3403555,Unclassified fallow
3403558,Unclassified fallow
3403559,Unclassified fallow
3403562,Unclassified fallow
3403564,Unclassified fallow
3403570,Unclassified fallow
3403571,Unclassified fallow
3403574,Unclassified fallow
3403575,Unclassified fallow
3403576,Unclassified fallow
3403577,Unclassified fallow
3403580,Unclassified fallow
3403581,Unclassified fallow
3403582,Unclassified fallow
3403584,Vineyards
3403585,Unclassified fallow
3403589,Unclassified fallow
3403590,Unclassified fallow
3403593,Unclassified fallow
3403595,Unclassified fallow
3403598,Unclassified fallow
3403600,Unclassified fallow
3403602,Unclassified fallow
3403603,Unclassified fallow
3403604,Unclassified fallow
3403606,Unclassified fallow
3403607,Unclassified fallow
3403608,Unclassified fallow
3403610,"Corn, sorghum or Sudan"
3403611,Unclassified fallow
3403612,Unclassified fallow
3403613,Unclassified fallow
3403614,Unclassified fallow
3403615,Unclassified fallow
3403618,Unclassified fallow
3403619,Unclassified fallow
3403620,Unclassified fallow
3403622,Vineyards
3403623,Unclassified fallow
3403625,Unclassified fallow
3403626,Unclassified fallow
3403628,Unclassified fallow
3403629,Unclassified fallow
3403633,Unclassified fallow
3403634,Unclassified fallow
3403635,Unclassified fallow
3403637,Unclassified fallow
3403638,Vineyards
3403639,Unclassified fallow
3403641,Unclassified fallow
3403642,Unclassified fallow
3403645,"Corn, sorghum or Sudan"
3403649,Unclassified fallow
3403650,Unclassified fallow
3403653,Unclassified fallow
3403655,Unclassified fallow
3403656,0
3403657,Vineyards
3403658,Unclassified fallow
3403663,Unclassified fallow
3403664,Unclassified fallow
3403665,Unclassified fallow
3403666,"Corn, sorghum or Sudan"
3403668,Unclassified fallow
3403672,Unclassified fallow
3403679,Unclassified fallow
3403681,Unclassified fallow
3403682,Unclassified fallow
3403683,Unclassified fallow
3403691,Unclassified fallow
3403692,Unclassified fallow
3403693,Unclassified fallow
3403694,Unclassified fallow
3403699,Unclassified fallow
3403700,Unclassified fallow
3403702,Unclassified fallow
3403704,"Corn, sorghum or Sudan"
3403705,Unclassified fallow
3403706,Vineyards
3403707,Unclassified fallow
3403708,Unclassified fallow
3403711,Unclassified fallow
3403714,Unclassified fallow
3403715,Unclassified fallow
3403717,Unclassified fallow
3403719,Vineyards
3403722,Unclassified fallow
3403724,Unclassified fallow
3403726,Unclassified fallow
3403727,Unclassified fallow
3403728,Unclassified fallow
3403732,Unclassified fallow
3403741,Unclassified fallow
3403742,Vineyards
3403747,Unclassified fallow
3403749,Unclassified fallow
3403754,Unclassified fallow
3403755,Unclassified fallow
3403757,Unclassified fallow
3403759,"Corn, sorghum or Sudan"
3403760,Unclassified fallow
3403767,Unclassified fallow
3403768,Unclassified fallow
3403769,"Corn, sorghum or Sudan"
3403770,Unclassified fallow
3403776,Unclassified fallow
3403778,Unclassified fallow
3403780,Unclassified fallow
3403782,Unclassified fallow
3403783,Unclassified fallow
3403786,Vineyards
3403788,Unclassified fallow
3403790,Unclassified fallow
3403791,Unclassified fallow
3403792,Unclassified fallow
3403793,Unclassified fallow
3403795,Unclassified fallow
3403796,Vineyards
3403798,Unclassified fallow
3403799,Unclassified fallow
3403802,Unclassified fallow
3403803,Vineyards
3403804,Unclassified fallow
3403806,Unclassified fallow
3403810,Unclassified fallow
3403812,Unclassified fallow
3403813,Unclassified fallow
3403814,Vineyards
3403815,"Corn, sorghum or Sudan"
3403817,Unclassified fallow
3403821,Unclassified fallow
3403822,Unclassified fallow
3403826,Vineyards
3403827,Vineyards
3403831,Unclassified fallow
3403832,Unclassified fallow
3403833,Unclassified fallow
3403837,Unclassified fallow
3403840,Unclassified fallow
3403843,Unclassified fallow
3403844,Unclassified fallow
3403846,Unclassified fallow
3403848,Vineyards
3403849,Unclassified fallow
3403850,Unclassified fallow
3403855,Unclassified fallow
3403858,Unclassified fallow
3403860,Vineyards
3403861,Unclassified fallow
3403866,Unclassified fallow
3403867,Unclassified fallow
3403869,Unclassified fallow
3403871,Unclassified fallow
3403872,Unclassified fallow
3403873,Unclassified fallow
3403874,Unclassified fallow
3403875,Unclassified fallow
3403876,Vineyards
3403878,Unclassified fallow
3403880,"Corn, sorghum or Sudan"
3403882,Unclassified fallow
3403883,Vineyards
3403885,Unclassified fallow
3403886,Unclassified fallow
3403887,Unclassified fallow
3403889,Unclassified fallow
3403890,Vineyards
3403891,Unclassified fallow
3403894,Unclassified fallow
3403897,Vineyards
3403898,Unclassified fallow
3403900,Unclassified fallow
3403901,Unclassified fallow
3403902,Unclassified fallow
3403903,Unclassified fallow
3403904,Unclassified fallow
3403905,Vineyards
3403907,Unclassified fallow
3403908,Unclassified fallow
3403909,Unclassified fallow
3403910,Unclassified fallow
3403912,"Corn, sorghum or Sudan"
3403914,Unclassified fallow
3403915,"Corn, sorghum or Sudan"
3403916,Unclassified fallow
3403922,Unclassified fallow
3403923,Unclassified fallow
3403926,Unclassified fallow
3403928,Unclassified fallow
3403929,Unclassified fallow
3403931,Unclassified fallow
3403932,Unclassified fallow
3403933,Unclassified fallow
3403934,Unclassified fallow
3403938,Vineyards
3403941,Unclassified fallow
3403944,Unclassified fallow
3403945,Unclassified fallow
3403947,Unclassified fallow
3403949,Unclassified fallow
3403950,Unclassified fallow
3403953,Vineyards
3403954,Unclassified fallow
3403960,Unclassified fallow
3403966,Unclassified fallow
3403974,Unclassified fallow
3403976,Unclassified fallow
3403979,Vineyards
3403981,"Corn, sorghum or Sudan"
3403982,Vineyards
3403989,Unclassified fallow
3403990,Unclassified fallow
3403991,Unclassified fallow
3403992,Vineyards
3403994,Unclassified fallow
3403995,Unclassified fallow
3403997,Unclassified fallow
3403998,Unclassified fallow
3404000,Unclassified fallow
3404008,"Corn, sorghum or Sudan"
3404009,Vineyards
3404010,Unclassified fallow
3404011,Unclassified fallow
3404014,Unclassified fallow
3404025,Unclassified fallow
3404031,Unclassified fallow
3404033,Unclassified fallow
3404035,Unclassified fallow
3404036,Unclassified fallow
3404037,Unclassified fallow
3404038,Unclassified fallow
3404039,Unclassified fallow
3404048,Unclassified fallow
3404049,Unclassified fallow
3404055,Unclassified fallow
3404056,Unclassified fallow
3404059,Vineyards
3404061,Vineyards
3404062,Unclassified fallow
3404063,Vineyards
3404064,Vineyards
3404066,Unclassified fallow
3404067,Unclassified fallow
3404068,Unclassified fallow
3404070,Unclassified fallow
3404071,Vineyards
3404072,Unclassified fallow
3404073,Unclassified fallow
3404074,Vineyards
3404075,Unclassified fallow
3404077,Unclassified fallow
3404078,Unclassified fallow
3404080,Unclassified fallow
3404084,Unclassified fallow
3404085,Unclassified fallow
3404086,Unclassified fallow
3404088,Vineyards
3404090,Vineyards
3404091,Unclassified fallow
3404095,Unclassified fallow
3404097,Unclassified fallow
3404098,Unclassified fallow
3404099,Unclassified fallow
3404100,Unclassified fallow
3404101,Vineyards
3404104,Vineyards
3404106,"Corn, sorghum or Sudan"
3404107,Unclassified fallow
3404109,Unclassified fallow
3404114,Vineyards
3404119,Unclassified fallow
3404121,Unclassified fallow
3404123,Unclassified fallow
3404125,Unclassified fallow
3404126,Unclassified fallow
3404127,Unclassified fallow
3404130,Unclassified fallow
3404131,Unclassified fallow
3404132,Unclassified fallow
3404133,Unclassified fallow
3404136,Vineyards
3404138,Unclassified fallow
3404139,Vineyards
3404141,Vineyards
3404142,Unclassified fallow
3404144,Unclassified fallow
3404145,Vineyards
3404146,Unclassified fallow
3404147,Vineyards
3404149,Vineyards
3404150,Unclassified fallow
3404151,Unclassified fallow
3404157,Unclassified fallow
3404158,0
3404159,Unclassified fallow
3404166,Vineyards
3404167,Unclassified fallow
3404168,Alfalfa and alfalfa mixtures
3404169,Unclassified fallow
3404171,"Corn, sorghum or Sudan"
3404173,Unclassified fallow
3404174,Unclassified fallow
3404176,Unclassified fallow
3404177,Unclassified fallow
3404178,Vineyards
3404179,Vineyards
3404180,Unclassified fallow
3404181,Unclassified fallow
3404184,Vineyards
3404187,Unclassified fallow
3404188,Unclassified fallow
3404190,Unclassified fallow
3404191,Unclassified fallow
3404193,Unclassified fallow
3404194,Unclassified fallow
3404199,Unclassified fallow
3404201,Vineyards
3404203,Unclassified fallow
3404204,Unclassified fallow
3404205,Unclassified fallow
3404208,Unclassified fallow
3404209,Unclassified fallow
3404210,Unclassified fallow
3404211,Unclassified fallow
3404213,Unclassified fallow
3404215,Unclassified fallow
3404217,Vineyards
3404218,Unclassified fallow
3404219,Unclassified fallow
3404220,Unclassified fallow
3404221,Unclassified fallow
3404223,Unclassified fallow
3404225,Vineyards
3404226,Unclassified fallow
3404229,"Corn, sorghum or Sudan"
3404230,Unclassified fallow
3404233,Unclassified fallow
3404234,Unclassified fallow
3404236,Unclassified fallow
3404238,Unclassified fallow
3404242,Unclassified fallow
3404243,Unclassified fallow
3404248,Unclassified fallow
3404249,Vineyards
3404253,Vineyards
3404257,Unclassified fallow
3404259,Unclassified fallow
3404260,Unclassified fallow
3404262,Unclassified fallow
3404265,Unclassified fallow
3404266,Unclassified fallow
3404269,Unclassified fallow
3404272,Unclassified fallow
3404274,Unclassified fallow
3404275,Unclassified fallow
3404280,Unclassified fallow
3404281,Vineyards
3404282,"Corn, sorghum or Sudan"
3404284,Unclassified fallow
3404286,Other
3404287,Unclassified fallow
3404288,Unclassified fallow
3404289,Unclassified fallow
3404290,"Corn, sorghum or Sudan"
3404293,Unclassified fallow
3404294,Vineyards
3404295,Vineyards
3404297,Unclassified fallow
3404298,Unclassified fallow
3404300,Unclassified fallow
3404301,Unclassified fallow
3404308,Unclassified fallow
3404310,Unclassified fallow
3404312,"Corn, sorghum or Sudan"
3404313,Unclassified fallow
3404316,Unclassified fallow
3404321,Vineyards
3404325,Unclassified fallow
3404326,Vineyards
3404327,Unclassified fallow
3404328,Vineyards
3404331,Unclassified fallow
3404332,Unclassified fallow
3404335,Unclassified fallow
3404337,Unclassified fallow
3404339,Unclassified fallow
3404340,Unclassified fallow
3404341,Unclassified fallow
3404342,Unclassified fallow
3404343,Unclassified fallow
3404344,Vineyards
3404346,Unclassified fallow
3404349,"Corn, sorghum or Sudan"
3404350,Unclassified fallow
3404351,Vineyards
3404355,Unclassified fallow
3404356,Unclassified fallow
3404360,Unclassified fallow
3404363,Vineyards
3404366,Unclassified fallow
3404367,Unclassified fallow
3404370,Vineyards
3404371,Unclassified fallow
3404374,Unclassified fallow
3404378,Unclassified fallow
3404379,Vineyards
3404380,Unclassified fallow
3404381,Unclassified fallow
3404383,Unclassified fallow
3404387,Unclassified fallow
3404389,Unclassified fallow
3404390,Unclassified fallow
3404393,Unclassified fallow
3404394,Unclassified fallow
3404395,Unclassified fallow
3404397,Unclassified fallow
3404399,Unclassified fallow
3404400,Unclassified fallow
3404401,"Corn, sorghum or Sudan"
3404402,Unclassified fallow
3404403,"Corn, sorghum or Sudan"
3404406,Unclassified fallow
3404410,Unclassified fallow
3404412,Unclassified fallow
3404413,Unclassified fallow
3404414,Unclassified fallow
3404416,Vineyards
3404417,Unclassified fallow
3404418,Unclassified fallow
3404419,Unclassified fallow
3404422,Unclassified fallow
3404423,Unclassified fallow
3404426,Unclassified fallow
3404427,Unclassified fallow
3404429,Unclassified fallow
3404430,"Corn, sorghum or Sudan"
3404431,Unclassified fallow
3404434,Unclassified fallow
3404436,Unclassified fallow
3404437,Unclassified fallow
3404439,Unclassified fallow
3404441,Unclassified fallow
3404442,Unclassified fallow
3404444,"Corn, sorghum or Sudan"
3404445,"Corn, sorghum or Sudan"
3404448,Vineyards
3404449,Vineyards
3404450,Vineyards
3404452,Vineyards
3404453,Unclassified fallow
3404454,Vineyards
3404455,Vineyards
3404460,"Corn, sorghum or Sudan"
3404462,Unclassified fallow
3404463,Unclassified fallow
3404467,Unclassified fallow
3404468,Other
3404470,Unclassified fallow
3404471,Unclassified fallow
3404472,"Corn, sorghum or Sudan"
3404473,Unclassified fallow
3404474,Unclassified fallow
3404477,Unclassified fallow
3404478,Unclassified fallow
3404480,Vineyards
3404481,Unclassified fallow
3404483,"Corn, sorghum or Sudan"
3404485,Unclassified fallow
3404487,Unclassified fallow
3404488,Unclassified fallow
3404489,Unclassified fallow
3404491,Unclassified fallow
3404492,Unclassified fallow
3404493,"Corn, sorghum or Sudan"
3404494,Vineyards
3404496,Unclassified fallow
3404497,Unclassified fallow
3404500,Unclassified fallow
3404501,Unclassified fallow
3404502,Unclassified fallow
3404503,Unclassified fallow
3404504,Unclassified fallow
3404508,Vineyards
3404509,Other
3404510,Unclassified fallow
3404513,Unclassified fallow
3404515,Unclassified fallow
3404519,Unclassified fallow
3404520,Unclassified fallow
3404521,Unclassified fallow
3404523,Unclassified fallow
3404524,"Corn, sorghum or Sudan"
3404526,Unclassified fallow
3404527,Unclassified fallow
3404529,Unclassified fallow
3404532,Unclassified fallow
3404533,Unclassified fallow
3404536,Unclassified fallow
3404537,Unclassified fallow
3404539,Unclassified fallow
3404540,Unclassified fallow
3404542,Vineyards
3404543,Vineyards
3404544,Unclassified fallow
3404547,Unclassified fallow
3404549,Unclassified fallow
3404550,Unclassified fallow
3404551,"Corn, sorghum or Sudan"
3404553,Vineyards
3404555,Unclassified fallow
3404556,Unclassified fallow
3404557,Unclassified fallow
3404558,Unclassified fallow
3404559,Unclassified fallow
3404560,Unclassified fallow
3404567,Vineyards
3404568,Unclassified fallow
3404569,Unclassified fallow
3404573,Vineyards
3404575,Unclassified fallow
3404576,Unclassified fallow
3404577,Unclassified fallow
3404579,Unclassified fallow
3404583,Unclassified fallow
3404589,Unclassified fallow
3404591,Unclassified fallow
3404592,Unclassified fallow
3404595,Unclassified fallow
3404598,Unclassified fallow
3404599,Vineyards
3404604,Unclassified fallow
3404606,"Corn, sorghum or Sudan"
3404609,"Corn, sorghum or Sudan"
3404610,Unclassified fallow
3404617,Unclassified fallow
3404618,Vineyards
3404619,Unclassified fallow
3404623,Unclassified fallow
3404624,Vineyards
3404625,"Corn, sorghum or Sudan"
3404629,Unclassified fallow
3404630,Unclassified fallow
3404632,Unclassified fallow
3404634,Unclassified fallow
3404636,Unclassified fallow
3404637,Vineyards
3404638,Unclassified fallow
3404639,Unclassified fallow
3404640,Unclassified fallow
3404641,Unclassified fallow
3404643,Unclassified fallow
3404646,Unclassified fallow
3404647,Unclassified fallow
3404648,Unclassified fallow
3404654,Unclassified fallow
3404656,Unclassified fallow
3404657,Unclassified fallow
3404659,Unclassified fallow
3404661,"Corn, sorghum or Sudan"
3404663,Unclassified fallow
3404664,Unclassified fallow
3404669,Unclassified fallow
3404670,Unclassified fallow
